year,quarter,level,entity,registered_users
2024,4,districts,giridih,747541
2024,4,districts,deoghar,695715
2024,4,districts,palamu,667463
2024,4,districts,ramgarh,443708
2024,4,districts,garhwa,419043
2024,4,pincodes,834001,582216
2024,4,pincodes,826001,218699
2024,4,pincodes,825301,189435
2024,4,pincodes,831012,179873
2024,4,pincodes,827013,162923
2024,4,pincodes,814112,156834
2024,4,pincodes,831001,146025
2024,4,pincodes,834002,140330
2024,4,pincodes,815353,134570
2024,4,pincodes,822114,125580
2018,1,districts,bengaluru urban,1922368
2018,1,districts,mysuru,150799
2018,1,districts,belagavi,140320
2018,1,districts,dharwad,106877
2018,1,districts,ballari,103566
2018,1,districts,bengaluru rural,87955
2018,1,districts,dakshina kannada,87491
2018,1,districts,tumakuru,82955
2018,1,districts,kalaburagi,81933
2018,1,districts,vijayapura,68814
2018,1,pincodes,560068,98487
2018,1,pincodes,560037,75304
2018,1,pincodes,560076,65302
2018,1,pincodes,560100,61796
2018,1,pincodes,560078,61759
2018,1,pincodes,560043,48734
2018,1,pincodes,560066,46324
2018,1,pincodes,560064,42625
2018,1,pincodes,560058,42501
2018,1,pincodes,560103,42384
2018,2,districts,bengaluru urban,2553312
2018,2,districts,mysuru,205044
2018,2,districts,belagavi,194698
2018,2,districts,dharwad,144884
2018,2,districts,ballari,140995
2018,2,districts,bengaluru rural,121048
2018,2,districts,dakshina kannada,118271
2018,2,districts,tumakuru,116855
2018,2,districts,kalaburagi,113205
2018,2,districts,vijayapura,95448
2018,2,pincodes,560068,128921
2018,2,pincodes,560037,93771
2018,2,pincodes,560076,84767
2018,2,pincodes,560078,81415
2018,2,pincodes,560100,80283
2018,2,pincodes,560043,64104
2018,2,pincodes,560066,59501
2018,2,pincodes,560058,58732
2018,2,pincodes,560064,56605
2018,2,pincodes,560103,54689
2018,3,districts,bengaluru urban,3167597
2018,3,districts,mysuru,262075
2018,3,districts,belagavi,252307
2018,3,districts,dharwad,181324
2018,3,districts,ballari,177311
2018,3,districts,bengaluru rural,156268
2018,3,districts,tumakuru,154217
2018,3,districts,dakshina kannada,153231
2018,3,districts,kalaburagi,145495
2018,3,districts,vijayapura,124561
2018,3,pincodes,560068,158659
2018,3,pincodes,560037,112074
2018,3,pincodes,560076,103108
2018,3,pincodes,560078,100291
2018,3,pincodes,560100,98779
2018,3,pincodes,560043,78779
2018,3,pincodes,560058,74965
2018,3,pincodes,560066,72460
2018,3,pincodes,560064,70258
2018,3,pincodes,560091,69754
2018,4,districts,bengaluru urban,4126734
2018,4,districts,mysuru,341636
2018,4,districts,belagavi,328102
2018,4,districts,dharwad,230679
2018,4,districts,ballari,226336
2018,4,districts,bengaluru rural,209778
2018,4,districts,tumakuru,203805
2018,4,districts,dakshina kannada,202453
2018,4,districts,kalaburagi,186668
2018,4,districts,vijayapura,160346
2018,4,pincodes,560068,201605
2018,4,pincodes,560037,137280
2018,4,pincodes,560076,132105
2018,4,pincodes,560078,130681
2018,4,pincodes,560100,124803
2018,4,pincodes,560043,103571
2018,4,pincodes,560058,98214
2018,4,pincodes,560091,93071
2018,4,pincodes,560064,91185
2018,4,pincodes,560066,91000
2019,1,districts,bengaluru urban,5003207
2019,1,districts,mysuru,432208
2019,1,districts,belagavi,412265
2019,1,districts,dharwad,287568
2019,1,districts,ballari,281648
2019,1,districts,bengaluru rural,267147
2019,1,districts,tumakuru,258398
2019,1,districts,dakshina kannada,254135
2019,1,districts,kalaburagi,230020
2019,1,districts,kolar,201909
2019,1,pincodes,560068,237280
2019,1,pincodes,560078,157977
2019,1,pincodes,560076,157367
2019,1,pincodes,560037,156716
2019,1,pincodes,560100,145990
2019,1,pincodes,560043,126199
2019,1,pincodes,560058,120584
2019,1,pincodes,560091,115911
2019,1,pincodes,560064,110644
2019,1,pincodes,560079,109287
2019,2,districts,bengaluru urban,5694165
2019,2,districts,mysuru,517839
2019,2,districts,belagavi,492435
2019,2,districts,dharwad,342439
2019,2,districts,ballari,330704
2019,2,districts,bengaluru rural,314610
2019,2,districts,tumakuru,312592
2019,2,districts,dakshina kannada,306684
2019,2,districts,kalaburagi,267907
2019,2,districts,kolar,240400
2019,2,pincodes,560068,263531
2019,2,pincodes,560078,178837
2019,2,pincodes,560076,176066
2019,2,pincodes,560037,170073
2019,2,pincodes,560100,161939
2019,2,pincodes,560043,143778
2019,2,pincodes,560058,138060
2019,2,pincodes,560091,134585
2019,2,pincodes,560064,126663
2019,2,pincodes,560079,125493
2019,3,districts,bengaluru urban,6383771
2019,3,districts,mysuru,601068
2019,3,districts,belagavi,568340
2019,3,districts,dharwad,397243
2019,3,districts,ballari,376264
2019,3,districts,tumakuru,366543
2019,3,districts,dakshina kannada,363240
2019,3,districts,bengaluru rural,361924
2019,3,districts,kalaburagi,306756
2019,3,districts,kolar,277877
2019,3,pincodes,560068,289417
2019,3,pincodes,560078,200025
2019,3,pincodes,560076,194819
2019,3,pincodes,560037,182526
2019,3,pincodes,560100,177026
2019,3,pincodes,560043,161899
2019,3,pincodes,560058,155618
2019,3,pincodes,560091,152819
2019,3,pincodes,560064,143378
2019,3,pincodes,560079,141222
2019,4,districts,bengaluru urban,7016836
2019,4,districts,mysuru,686169
2019,4,districts,belagavi,656749
2019,4,districts,dharwad,452178
2019,4,districts,ballari,429391
2019,4,districts,tumakuru,428605
2019,4,districts,dakshina kannada,423031
2019,4,districts,bengaluru rural,411896
2019,4,districts,kalaburagi,355228
2019,4,districts,kolar,321279
2019,4,pincodes,560068,313673
2019,4,pincodes,560078,218317
2019,4,pincodes,560076,211683
2019,4,pincodes,560037,193752
2019,4,pincodes,560100,191154
2019,4,pincodes,560043,177784
2019,4,pincodes,560058,172754
2019,4,pincodes,560091,170454
2019,4,pincodes,560064,157979
2019,4,pincodes,560079,155676
2020,1,districts,bengaluru urban,7564577
2020,1,districts,mysuru,764697
2020,1,districts,belagavi,746925
2020,1,districts,dharwad,502446
2020,1,districts,tumakuru,488995
2020,1,districts,dakshina kannada,481992
2020,1,districts,ballari,481004
2020,1,districts,bengaluru rural,455608
2020,1,districts,kalaburagi,402676
2020,1,districts,kolar,361750
2020,1,pincodes,560068,334481
2020,1,pincodes,560078,234102
2020,1,pincodes,560076,225754
2020,1,pincodes,560037,203140
2020,1,pincodes,560100,202522
2020,1,pincodes,560043,192017
2020,1,pincodes,560058,187340
2020,1,pincodes,560091,185405
2020,1,pincodes,560064,170524
2020,1,pincodes,560079,168340
2020,2,districts,bengaluru urban,8028070
2020,2,districts,belagavi,849149
2020,2,districts,mysuru,837003
2020,2,districts,dharwad,554235
2020,2,districts,tumakuru,552123
2020,2,districts,dakshina kannada,543603
2020,2,districts,ballari,537204
2020,2,districts,bengaluru rural,496292
2020,2,districts,kalaburagi,455786
2020,2,districts,vijayapura,407483
2020,2,pincodes,560068,351484
2020,2,pincodes,560078,247869
2020,2,pincodes,560076,237431
2020,2,pincodes,560100,211500
2020,2,pincodes,560037,210439
2020,2,pincodes,560043,203567
2020,2,pincodes,560058,199801
2020,2,pincodes,560091,198570
2020,2,pincodes,560064,181350
2020,2,pincodes,560079,179770
2020,3,districts,bengaluru urban,8611452
2020,3,districts,belagavi,951629
2020,3,districts,mysuru,923296
2020,3,districts,tumakuru,618091
2020,3,districts,dakshina kannada,617552
2020,3,districts,dharwad,608659
2020,3,districts,ballari,595935
2020,3,districts,bengaluru rural,543893
2020,3,districts,kalaburagi,507894
2020,3,districts,vijayapura,458119
2020,3,pincodes,560068,373446
2020,3,pincodes,560078,265627
2020,3,pincodes,560076,252246
2020,3,pincodes,560100,223235
2020,3,pincodes,560037,220131
2020,3,pincodes,560043,218963
2020,3,pincodes,560058,215047
2020,3,pincodes,560091,214608
2020,3,pincodes,560064,195179
2020,3,pincodes,560079,193680
2020,4,districts,bengaluru urban,9286243
2020,4,districts,belagavi,1051934
2020,4,districts,mysuru,1015945
2020,4,districts,dakshina kannada,690826
2020,4,districts,tumakuru,682441
2020,4,districts,dharwad,663973
2020,4,districts,ballari,654751
2020,4,districts,bengaluru rural,593872
2020,4,districts,kalaburagi,559718
2020,4,districts,vijayapura,504403
2020,4,pincodes,560068,399638
2020,4,pincodes,560078,285544
2020,4,pincodes,560076,270449
2020,4,pincodes,560100,237850
2020,4,pincodes,560043,237440
2020,4,pincodes,560037,232436
2020,4,pincodes,560091,232398
2020,4,pincodes,560058,232252
2020,4,pincodes,560064,211036
2020,4,pincodes,560079,208938
2021,1,districts,bengaluru urban,9955387
2021,1,districts,belagavi,1132987
2021,1,districts,mysuru,1094627
2021,1,districts,dakshina kannada,746964
2021,1,districts,tumakuru,736609
2021,1,districts,dharwad,714056
2021,1,districts,ballari,705364
2021,1,districts,bengaluru rural,639890
2021,1,districts,kalaburagi,602937
2021,1,districts,vijayapura,543181
2021,1,pincodes,560068,427525
2021,1,pincodes,560078,305721
2021,1,pincodes,560076,289205
2021,1,pincodes,560043,254510
2021,1,pincodes,560100,253914
2021,1,pincodes,560091,249839
2021,1,pincodes,560058,249624
2021,1,pincodes,560037,247595
2021,1,pincodes,560064,226588
2021,1,pincodes,560079,223844
2021,2,districts,bengaluru urban,10604609
2021,2,districts,belagavi,1213293
2021,2,districts,mysuru,1168608
2021,2,districts,dakshina kannada,798331
2021,2,districts,tumakuru,790148
2021,2,districts,dharwad,763441
2021,2,districts,ballari,755860
2021,2,districts,bengaluru rural,684759
2021,2,districts,kalaburagi,645639
2021,2,districts,vijayapura,582278
2021,2,pincodes,560068,455417
2021,2,pincodes,560078,325334
2021,2,pincodes,560076,307509
2021,2,pincodes,560043,270730
2021,2,pincodes,560100,270219
2021,2,pincodes,560091,266790
2021,2,pincodes,560058,266718
2021,2,pincodes,560037,263129
2021,2,pincodes,560064,241325
2021,2,pincodes,560079,238441
2021,3,districts,bengaluru urban,11321012
2021,3,districts,belagavi,1304051
2021,3,districts,mysuru,1250860
2021,3,districts,dakshina kannada,855634
2021,3,districts,tumakuru,850678
2021,3,districts,dharwad,818797
2021,3,districts,ballari,814170
2021,3,districts,bengaluru rural,735551
2021,3,districts,kalaburagi,694567
2021,3,districts,vijayapura,627795
2021,3,pincodes,560068,486170
2021,3,pincodes,560078,346840
2021,3,pincodes,560076,327691
2021,3,pincodes,560043,288657
2021,3,pincodes,560100,288418
2021,3,pincodes,560058,285746
2021,3,pincodes,560091,285428
2021,3,pincodes,560037,280067
2021,3,pincodes,560064,257630
2021,3,pincodes,560079,254553
2021,4,districts,bengaluru urban,12038775
2021,4,districts,belagavi,1393290
2021,4,districts,mysuru,1332579
2021,4,districts,dakshina kannada,912133
2021,4,districts,tumakuru,909976
2021,4,districts,dharwad,873847
2021,4,districts,ballari,871581
2021,4,districts,bengaluru rural,785717
2021,4,districts,kalaburagi,743146
2021,4,districts,vijayapura,672340
2021,4,pincodes,560068,517115
2021,4,pincodes,560078,368213
2021,4,pincodes,560076,347942
2021,4,pincodes,560100,306734
2021,4,pincodes,560043,306658
2021,4,pincodes,560058,304867
2021,4,pincodes,560091,304250
2021,4,pincodes,560037,297179
2021,4,pincodes,560064,273886
2021,4,pincodes,560079,270655
2022,1,districts,bengaluru urban,12707664
2022,1,districts,belagavi,1477767
2022,1,districts,mysuru,1410095
2022,1,districts,tumakuru,966743
2022,1,districts,dakshina kannada,965225
2022,1,districts,ballari,926458
2022,1,districts,dharwad,925787
2022,1,districts,bengaluru rural,833284
2022,1,districts,kalaburagi,788989
2022,1,districts,vijayapura,714643
2022,1,pincodes,560068,545827
2022,1,pincodes,560078,388154
2022,1,pincodes,560076,366934
2022,1,pincodes,560100,323960
2022,1,pincodes,560043,323435
2022,1,pincodes,560058,322689
2022,1,pincodes,560091,321685
2022,1,pincodes,560037,313105
2022,1,pincodes,560064,289243
2022,1,pincodes,560079,285716
2022,2,districts,bengaluru urban,13342916
2022,2,districts,belagavi,1556041
2022,2,districts,mysuru,1482427
2022,2,districts,tumakuru,1018947
2022,2,districts,dakshina kannada,1014820
2022,2,districts,ballari,977999
2022,2,districts,dharwad,974500
2022,2,districts,bengaluru rural,877678
2022,2,districts,kalaburagi,831684
2022,2,districts,vijayapura,753598
2022,2,pincodes,560068,573310
2022,2,pincodes,560078,407066
2022,2,pincodes,560076,384794
2022,2,pincodes,560100,340381
2022,2,pincodes,560058,339550
2022,2,pincodes,560043,339294
2022,2,pincodes,560091,338150
2022,2,pincodes,560037,328206
2022,2,pincodes,560064,303631
2022,2,pincodes,560079,299960
2022,3,districts,bengaluru urban,13997602
2022,3,districts,belagavi,1635855
2022,3,districts,mysuru,1556384
2022,3,districts,tumakuru,1070793
2022,3,districts,dakshina kannada,1065741
2022,3,districts,ballari,1030428
2022,3,districts,dharwad,1024771
2022,3,districts,bengaluru rural,924127
2022,3,districts,kalaburagi,874282
2022,3,districts,vijayapura,792750
2022,3,pincodes,560068,601656
2022,3,pincodes,560078,426581
2022,3,pincodes,560076,403229
2022,3,pincodes,560100,357272
2022,3,pincodes,560058,357187
2022,3,pincodes,560043,355534
2022,3,pincodes,560091,355350
2022,3,pincodes,560037,343521
2022,3,pincodes,560064,318618
2022,3,pincodes,560079,314654
2022,4,districts,bengaluru urban,14654455
2022,4,districts,belagavi,1709145
2022,4,districts,mysuru,1627802
2022,4,districts,tumakuru,1118547
2022,4,districts,dakshina kannada,1112661
2022,4,districts,ballari,1079558
2022,4,districts,dharwad,1073312
2022,4,districts,bengaluru rural,968384
2022,4,districts,kalaburagi,913258
2022,4,districts,vijayapura,828346
2022,4,pincodes,560068,630255
2022,4,pincodes,560078,446189
2022,4,pincodes,560076,421750
2022,4,pincodes,560058,375004
2022,4,pincodes,560100,374427
2022,4,pincodes,560091,372516
2022,4,pincodes,560043,371881
2022,4,pincodes,560037,359061
2022,4,pincodes,560064,333488
2022,4,pincodes,560079,329552
2023,1,districts,bengaluru urban,15290372
2023,1,districts,belagavi,1785167
2023,1,districts,mysuru,1698270
2023,1,districts,tumakuru,1169009
2023,1,districts,dakshina kannada,1159914
2023,1,districts,ballari,1129725
2023,1,districts,dharwad,1121054
2023,1,districts,bengaluru rural,1012098
2023,1,districts,kalaburagi,954489
2023,1,districts,vijayapura,865920
2023,1,pincodes,560068,658173
2023,1,pincodes,560078,465268
2023,1,pincodes,560076,439520
2023,1,pincodes,560058,392240
2023,1,pincodes,560100,390945
2023,1,pincodes,560091,389038
2023,1,pincodes,560043,387698
2023,1,pincodes,560037,374285
2023,1,pincodes,560064,347749
2023,1,pincodes,560079,343905
2023,2,districts,bengaluru urban,15812243
2023,2,districts,belagavi,1857344
2023,2,districts,mysuru,1762422
2023,2,districts,tumakuru,1217798
2023,2,districts,dakshina kannada,1203271
2023,2,districts,ballari,1176489
2023,2,districts,dharwad,1163908
2023,2,districts,bengaluru rural,1051872
2023,2,districts,kalaburagi,994209
2023,2,districts,vijayapura,903119
2023,2,pincodes,560068,680831
2023,2,pincodes,560078,480496
2023,2,pincodes,560076,454040
2023,2,pincodes,560058,406762
2023,2,pincodes,560100,404388
2023,2,pincodes,560091,403117
2023,2,pincodes,560043,400445
2023,2,pincodes,560037,386148
2023,2,pincodes,560064,359424
2023,2,pincodes,560079,355839
2023,3,districts,bengaluru urban,16382332
2023,3,districts,belagavi,1932291
2023,3,districts,mysuru,1828718
2023,3,districts,tumakuru,1266959
2023,3,districts,dakshina kannada,1248816
2023,3,districts,ballari,1225188
2023,3,districts,dharwad,1209368
2023,3,districts,bengaluru rural,1093777
2023,3,districts,kalaburagi,1035286
2023,3,districts,vijayapura,940972
2023,3,pincodes,560068,705298
2023,3,pincodes,560078,497366
2023,3,pincodes,560076,469520
2023,3,pincodes,560058,422371
2023,3,pincodes,560100,418829
2023,3,pincodes,560091,418290
2023,3,pincodes,560043,414454
2023,3,pincodes,560037,399487
2023,3,pincodes,560064,372461
2023,3,pincodes,560079,368803
2023,4,districts,bengaluru urban,16895567
2023,4,districts,belagavi,2003090
2023,4,districts,mysuru,1890549
2023,4,districts,tumakuru,1312600
2023,4,districts,dakshina kannada,1290406
2023,4,districts,ballari,1271327
2023,4,districts,dharwad,1251728
2023,4,districts,bengaluru rural,1132084
2023,4,districts,kalaburagi,1074402
2023,4,districts,vijayapura,976055
2023,4,pincodes,560068,727330
2023,4,pincodes,560078,512223
2023,4,pincodes,560076,483516
2023,4,pincodes,560058,436626
2023,4,pincodes,560100,432356
2023,4,pincodes,560091,431684
2023,4,pincodes,560043,427281
2023,4,pincodes,560037,411011
2023,4,pincodes,560064,383980
2023,4,pincodes,560079,380293
2024,1,districts,bengaluru urban,17506580
2024,1,districts,belagavi,2084358
2024,1,districts,mysuru,1962181
2024,1,districts,tumakuru,1365972
2024,1,districts,dakshina kannada,1339128
2024,1,districts,ballari,1324531
2024,1,districts,dharwad,1300731
2024,1,districts,bengaluru rural,1176781
2024,1,districts,kalaburagi,1119845
2024,1,districts,vijayapura,1016964
2024,1,pincodes,560068,753700
2024,1,pincodes,560078,530186
2024,1,pincodes,560076,500551
2024,1,pincodes,560058,452934
2024,1,pincodes,560100,448221
2024,1,pincodes,560091,447680
2024,1,pincodes,560043,442517
2024,1,pincodes,560037,425394
2024,1,pincodes,560064,397825
2024,1,pincodes,560079,394054
2024,2,districts,bengaluru urban,18127475
2024,2,districts,belagavi,2164310
2024,2,districts,mysuru,2034847
2024,2,districts,tumakuru,1417721
2024,2,districts,dakshina kannada,1387237
2024,2,districts,ballari,1376117
2024,2,districts,dharwad,1349889
2024,2,districts,bengaluru rural,1220937
2024,2,districts,kalaburagi,1163673
2024,2,districts,vijayapura,1056257
2024,2,pincodes,560068,780422
2024,2,pincodes,560078,548837
2024,2,pincodes,560076,518035
2024,2,pincodes,560058,469565
2024,2,pincodes,560100,464205
2024,2,pincodes,560091,464066
2024,2,pincodes,560043,458003
2024,2,pincodes,560037,439857
2024,2,pincodes,560064,411804
2024,2,pincodes,560079,408210
2024,3,districts,bengaluru urban,17566351
2024,3,districts,belagavi,2164342
2024,3,districts,mysuru,2094684
2024,3,districts,tumakuru,1407640
2024,3,districts,dakshina kannada,1342395
2024,3,districts,dharwad,1269822
2024,3,districts,bengaluru rural,1261422
2024,3,districts,kalaburagi,1192941
2024,3,districts,vijayapura,1095925
2024,3,districts,kolar,987151
2024,3,pincodes,560068,645173
2024,3,pincodes,560100,570870
2024,3,pincodes,560091,467453
2024,3,pincodes,560037,459750
2024,3,pincodes,560066,413956
2024,3,pincodes,560076,404999
2024,3,pincodes,560064,375125
2024,3,pincodes,560077,359760
2024,3,pincodes,560078,358626
2024,3,pincodes,560099,333137
2024,4,districts,bengaluru urban,18101416
2024,4,districts,belagavi,2239598
