year,quarter,category,type,count,amount
2024,1,Merchant payments,TOTAL,366409312,201682534095.0
2024,1,Peer-to-peer payments,TOTAL,187792836,618453750215.0
2024,1,Recharge & bill payments,TOTAL,51744007,50813658532.0
2024,1,Financial Services,TOTAL,273979,398254841.0
2024,1,Others,TOTAL,356537,271267241.0
2024,2,Merchant payments,TOTAL,437221639,222449503863.0
2024,2,Peer-to-peer payments,TOTAL,199501081,638163102162.0
2024,2,Recharge & bill payments,TOTAL,52968092,49178909419.0
2024,2,Financial Services,TOTAL,320563,459744596.0
2024,2,Others,TOTAL,383778,373786893.0
2024,3,Merchant payments,TOTAL,476512894,238978729415.0
2024,3,Peer-to-peer payments,TOTAL,225649266,671907062380.0
2024,3,Recharge & bill payments,TOTAL,54584624,51775029765.0
2024,3,Financial Services,TOTAL,384648,514500536.0
2024,3,Others,TOTAL,309818,376066005.0
2024,4,Merchant payments,TOTAL,530043047,271052844680.0
2024,4,Peer-to-peer payments,TOTAL,244109941,750880785528.0
2024,4,Recharge & bill payments,TOTAL,51838504,53102559360.0
2024,4,Financial Services,TOTAL,1091610,557971100.0
2024,4,Others,TOTAL,291864,420340754.0
2018,1,Recharge & bill payments,TOTAL,2368002,535578755.07945114
2018,1,Peer-to-peer payments,TOTAL,1607193,5814807510.68666
2018,1,Merchant payments,TOTAL,167816,173513595.3537558
2018,1,Financial Services,TOTAL,128636,27501068.014126316
2018,1,Others,TOTAL,209123,242110585.52640373
2018,2,Recharge & bill payments,TOTAL,3054284,984897276.651981
2018,2,Peer-to-peer payments,TOTAL,2388953,9745924809.851494
2018,2,Merchant payments,TOTAL,369916,334118261.45344114
2018,2,Financial Services,TOTAL,167570,38145882.44180386
2018,2,Others,TOTAL,170208,217328211.71769944
2018,3,Peer-to-peer payments,TOTAL,3753981,14429454356.345787
2018,3,Recharge & bill payments,TOTAL,3203386,1310467515.0605886
2018,3,Merchant payments,TOTAL,1003057,427387637.9335371
2018,3,Financial Services,TOTAL,100452,17323790.814170156
2018,3,Others,TOTAL,201148,190505707.47361812
2018,4,Peer-to-peer payments,TOTAL,5905032,22416919746.93868
2018,4,Recharge & bill payments,TOTAL,4116262,1671040703.7317612
2018,4,Merchant payments,TOTAL,2413446,1013407379.8963095
2018,4,Financial Services,TOTAL,120711,22252543.62175617
2018,4,Others,TOTAL,394732,267255642.26742023
2019,1,Peer-to-peer payments,TOTAL,12622225,30283578836.61907
2019,1,Recharge & bill payments,TOTAL,5576577,2202061874.5361757
2019,1,Merchant payments,TOTAL,3361995,1292375556.3150868
2019,1,Financial Services,TOTAL,101786,15201736.002431491
2019,1,Others,TOTAL,473192,258437718.15887585
2019,2,Peer-to-peer payments,TOTAL,10387562,37056084813.57578
2019,2,Recharge & bill payments,TOTAL,5902923,2838724048.0896106
2019,2,Merchant payments,TOTAL,5738283,2292901816.1432047
2019,2,Financial Services,TOTAL,57488,12080285.227121718
2019,2,Others,TOTAL,655560,301748850.1804938
2019,3,Peer-to-peer payments,TOTAL,11775288,43738290119.9285
2019,3,Merchant payments,TOTAL,9386779,3615636827.8118167
2019,3,Recharge & bill payments,TOTAL,8289987,4817098564.823641
2019,3,Financial Services,TOTAL,61503,16715100.880217994
2019,3,Others,TOTAL,829974,301378585.9978597
2019,4,Peer-to-peer payments,TOTAL,15729819,58242027266.14443
2019,4,Merchant payments,TOTAL,11615667,5253780278.236426
2019,4,Recharge & bill payments,TOTAL,9648003,5637358525.756194
2019,4,Financial Services,TOTAL,41688,13756049.144287623
2019,4,Others,TOTAL,790808,212797749.81994924
2020,1,Peer-to-peer payments,TOTAL,17728235,68367245528.07149
2020,1,Merchant payments,TOTAL,14327020,7075196609.224878
2020,1,Recharge & bill payments,TOTAL,11346112,6331682016.516322
2020,1,Financial Services,TOTAL,34488,25266730.1883267
2020,1,Others,TOTAL,600232,176823674.24305555
2020,2,Peer-to-peer payments,TOTAL,17334369,66645492690.67839
2020,2,Recharge & bill payments,TOTAL,12740328,6547618491.532405
2020,2,Merchant payments,TOTAL,11527654,7393393677.758501
2020,2,Financial Services,TOTAL,48759,49209527.29146181
2020,2,Others,TOTAL,129940,75550536.67993587
2020,3,Peer-to-peer payments,TOTAL,24123449,88796356487.11024
2020,3,Merchant payments,TOTAL,20845136,12141560866.982178
2020,3,Recharge & bill payments,TOTAL,12716319,8452802892.504496
2020,3,Financial Services,TOTAL,66457,80854296.9304013
2020,3,Others,TOTAL,186818,96375902.20346308
2020,4,Merchant payments,TOTAL,34063692,21382305452.06797
2020,4,Peer-to-peer payments,TOTAL,33920789,128613933346.85507
2020,4,Recharge & bill payments,TOTAL,14682896,9675471300.731653
2020,4,Financial Services,TOTAL,84881,103265693.75364488
2020,4,Others,TOTAL,419181,223528573.1334415
2021,1,Merchant payments,TOTAL,39363588,23389100227.155342
2021,1,Peer-to-peer payments,TOTAL,36764622,135970636784.61835
2021,1,Recharge & bill payments,TOTAL,13680353,9260346909.440674
2021,1,Financial Services,TOTAL,79784,99672809.99228218
2021,1,Others,TOTAL,364437,218544351.22172093
2021,2,Merchant payments,TOTAL,45335533,29119078263.957985
2021,2,Peer-to-peer payments,TOTAL,44086559,161073685336.6668
2021,2,Recharge & bill payments,TOTAL,15861047,9839496894.971409
2021,2,Financial Services,TOTAL,85821,97238136.09517692
2021,2,Others,TOTAL,311896,227855606.99266592
2021,3,Merchant payments,TOTAL,66885213,40190922826.60629
2021,3,Peer-to-peer payments,TOTAL,55929958,188548678300.5247
2021,3,Recharge & bill payments,TOTAL,17087955,11681457468.964512
2021,3,Financial Services,TOTAL,77496,116592181.46997279
2021,3,Others,TOTAL,479071,289441481.64370304
2021,4,Merchant payments,TOTAL,84993587,56325102920.50671
2021,4,Peer-to-peer payments,TOTAL,66548306,238638993818.09595
2021,4,Recharge & bill payments,TOTAL,17632752,13817258646.066364
2021,4,Financial Services,TOTAL,105050,151421306.61683068
2021,4,Others,TOTAL,407280,307822609.17479354
2022,1,Merchant payments,TOTAL,98346418,62565728158.2885
2022,1,Peer-to-peer payments,TOTAL,74499889,263547240999.68338
2022,1,Recharge & bill payments,TOTAL,18494827,14765350795.965681
2022,1,Financial Services,TOTAL,107240,146586164.62792295
2022,1,Others,TOTAL,540235,279136534.21161634
2022,2,Merchant payments,TOTAL,130033573,76926347115.76375
2022,2,Peer-to-peer payments,TOTAL,84219451,300504797205.2718
2022,2,Recharge & bill payments,TOTAL,20011709,17457331653.445232
2022,2,Financial Services,TOTAL,89805,120610061.5284536
2022,2,Others,TOTAL,345424,224949213.49711913
2022,3,Merchant payments,TOTAL,151278013,87063736519.87311
2022,3,Peer-to-peer payments,TOTAL,95071203,319374569105.9015
2022,3,Recharge & bill payments,TOTAL,22592966,21247984018.682095
2022,3,Financial Services,TOTAL,111032,144937203.2864578
2022,3,Others,TOTAL,308596,223267730.28330007
2022,4,Merchant payments,TOTAL,169685872,102918159834.12416
2022,4,Peer-to-peer payments,TOTAL,102993798,364514204185.1917
2022,4,Recharge & bill payments,TOTAL,23545059,22666085169.84729
2022,4,Financial Services,TOTAL,118488,152488074.9943577
2022,4,Others,TOTAL,305148,239722615.94605047
2023,1,Merchant payments,TOTAL,220693824,114248076004.0
2023,1,Peer-to-peer payments,TOTAL,128879993,443424820679.0
2023,1,Recharge & bill payments,TOTAL,31210728,32978369763.0
2023,1,Financial Services,TOTAL,158036,217615573.0
2023,1,Others,TOTAL,375883,281741717.0
2023,2,Merchant payments,TOTAL,275974807,130133751625.0
2023,2,Peer-to-peer payments,TOTAL,147382711,495834929236.0
2023,2,Recharge & bill payments,TOTAL,33655091,35262651840.0
2023,2,Financial Services,TOTAL,172309,259162565.0
2023,2,Others,TOTAL,351272,251633370.0
2023,3,Merchant payments,TOTAL,310148821,140917418482.0
2023,3,Peer-to-peer payments,TOTAL,156760079,498555993196.0
2023,3,Recharge & bill payments,TOTAL,34105227,37490386949.0
2023,3,Financial Services,TOTAL,198713,304618547.0
2023,3,Others,TOTAL,306638,223563566.0
2023,4,Merchant payments,TOTAL,343440148,167695632461.0
2023,4,Peer-to-peer payments,TOTAL,175429519,571466808865.0
2023,4,Recharge & bill payments,TOTAL,35320482,42514330771.0
2023,4,Financial Services,TOTAL,238826,371355840.0
2023,4,Others,TOTAL,319258,222356663.0
2024,1,Merchant payments,TOTAL,376661558,177987462151.0
2024,1,Peer-to-peer payments,TOTAL,187967904,583735861647.0
2024,1,Recharge & bill payments,TOTAL,39068051,44295176434.0
2024,1,Financial Services,TOTAL,256222,477335930.0
2024,1,Others,TOTAL,339765,292383070.0
2024,2,Merchant payments,TOTAL,482530215,211396204964.0
2024,2,Peer-to-peer payments,TOTAL,214457734,647411527784.0
2024,2,Recharge & bill payments,TOTAL,40862353,45581779106.0
2024,2,Financial Services,TOTAL,304547,600748740.0
2024,2,Others,TOTAL,399076,454335006.0
2024,3,Merchant payments,TOTAL,521289709,224122374449.0
2024,3,Peer-to-peer payments,TOTAL,231461545,648650534007.0
2024,3,Recharge & bill payments,TOTAL,41502651,49244659978.0
2024,3,Financial Services,TOTAL,361554,712626768.0
2024,3,Others,TOTAL,324761,476486596.0
2024,4,Merchant payments,TOTAL,554528337,256120928312.0
2024,4,Peer-to-peer payments,TOTAL,244665075,724617450899.0
2024,4,Recharge & bill payments,TOTAL,40983335,49974294031.0
2024,4,Financial Services,TOTAL,906666,717769217.0
2024,4,Others,TOTAL,310877,528916895.0
2018,1,Recharge & bill payments,TOTAL,284371,49871175.82607427
2018,1,Peer-to-peer payments,TOTAL,154572,546222027.4835303
2018,1,Merchant payments,TOTAL,13241,13851230.83495245
2018,1,Financial Services,TOTAL,8955,2040522.724771278
2018,1,Others,TOTAL,20779,16752849.503009535
2018,2,Recharge & bill payments,TOTAL,385642,83714322.414042
2018,2,Peer-to-peer payments,TOTAL,243436,1043702964.1513071
2018,2,Merchant payments,TOTAL,27851,31961300.882765952
2018,2,Financial Services,TOTAL,11330,4108919.3075577794
2018,2,Others,TOTAL,19436,19681794.59544668
2018,3,Recharge & bill payments,TOTAL,457449,108456077.51862916
2018,3,Peer-to-peer payments,TOTAL,362755,1596570994.985427
2018,3,Merchant payments,TOTAL,40675,31168155.22193054
2018,3,Financial Services,TOTAL,8182,1552275.0537747287
2018,3,Others,TOTAL,17693,16293930.078267336
2018,4,Recharge & bill payments,TOTAL,598325,143031082.4432017
2018,4,Peer-to-peer payments,TOTAL,590518,2367228879.4462624
2018,4,Merchant payments,TOTAL,86963,87575811.80014335
2018,4,Financial Services,TOTAL,11834,2283052.790977265
2018,4,Others,TOTAL,20243,21180141.658664487
2019,1,Peer-to-peer payments,TOTAL,1178280,3066233587.9236507
2019,1,Recharge & bill payments,TOTAL,844570,209521987.03977025
2019,1,Merchant payments,TOTAL,115553,86624660.3112043
2019,1,Financial Services,TOTAL,9585,1424229.9989233727
2019,1,Others,TOTAL,20730,17676977.717503674
2019,2,Peer-to-peer payments,TOTAL,1141873,4428007670.958708
2019,2,Recharge & bill payments,TOTAL,1076793,279864579.97562265
2019,2,Merchant payments,TOTAL,248517,141088575.8726466
2019,2,Financial Services,TOTAL,5013,1453651.5352588107
2019,2,Others,TOTAL,30110,25469495.268363245
2019,3,Recharge & bill payments,TOTAL,1212659,327570066.9967147
2019,3,Peer-to-peer payments,TOTAL,1181680,5039276845.295213
2019,3,Merchant payments,TOTAL,312575,182746198.16430056
2019,3,Financial Services,TOTAL,3096,1775673.9713265826
2019,3,Others,TOTAL,25170,20649996.69578039
2019,4,Peer-to-peer payments,TOTAL,1579582,6533855301.069828
2019,4,Recharge & bill payments,TOTAL,1442940,402619114.99428564
2019,4,Merchant payments,TOTAL,467309,314965060.6352696
2019,4,Financial Services,TOTAL,4576,1769641.9665086274
2019,4,Others,TOTAL,22239,17954418.582290154
2020,1,Recharge & bill payments,TOTAL,1815157,542356756.9678606
2020,1,Peer-to-peer payments,TOTAL,1594806,6431826925.118802
2020,1,Merchant payments,TOTAL,711018,427497010.10439825
2020,1,Financial Services,TOTAL,4711,3172303.6900622216
2020,1,Others,TOTAL,18788,14613755.241563875
2020,2,Recharge & bill payments,TOTAL,2558935,802231470.1628922
2020,2,Peer-to-peer payments,TOTAL,1544488,6738488218.640328
2020,2,Merchant payments,TOTAL,570031,479165630.6102103
2020,2,Financial Services,TOTAL,7634,7359757.737539303
2020,2,Others,TOTAL,14642,9659685.392965626
2020,3,Recharge & bill payments,TOTAL,2416395,834567922.2742614
2020,3,Peer-to-peer payments,TOTAL,1954492,8806586536.659174
2020,3,Merchant payments,TOTAL,1090445,851539467.337558
2020,3,Financial Services,TOTAL,9543,11391079.288736572
2020,3,Others,TOTAL,19001,11969008.527252048
2020,4,Recharge & bill payments,TOTAL,2638030,936305777.7250878
2020,4,Peer-to-peer payments,TOTAL,2594659,11426268857.229637
2020,4,Merchant payments,TOTAL,2001259,1589433440.2684097
2020,4,Financial Services,TOTAL,11353,15534252.217986543
2020,4,Others,TOTAL,27027,21510781.37178286
2021,1,Peer-to-peer payments,TOTAL,2845733,11358078843.572702
2021,1,Recharge & bill payments,TOTAL,2547359,948929031.6443391
2021,1,Merchant payments,TOTAL,2186946,1778219850.8347864
2021,1,Financial Services,TOTAL,12561,16554205.504427344
2021,1,Others,TOTAL,21430,18764977.931273177
2021,2,Peer-to-peer payments,TOTAL,3340531,13035543546.66397
2021,2,Recharge & bill payments,TOTAL,3216602,1045789841.916208
2021,2,Merchant payments,TOTAL,2883209,2378084375.199477
2021,2,Financial Services,TOTAL,14642,16428390.62373627
2021,2,Others,TOTAL,28918,19788385.405835297
2021,3,Peer-to-peer payments,TOTAL,4455153,16560383923.204865
2021,3,Merchant payments,TOTAL,4198808,3524434949.634083
2021,3,Recharge & bill payments,TOTAL,3359406,1178802736.5280356
2021,3,Financial Services,TOTAL,14497,22805774.600357123
2021,3,Others,TOTAL,36303,23834687.160697926
2021,4,Merchant payments,TOTAL,6062931,5228613146.743451
2021,4,Peer-to-peer payments,TOTAL,5323397,19568394324.584805
2021,4,Recharge & bill payments,TOTAL,3211367,1278824361.837138
2021,4,Financial Services,TOTAL,18198,24809740.714031782
2021,4,Others,TOTAL,50971,35578926.74639452
2022,1,Merchant payments,TOTAL,7030946,5558905677.966259
2022,1,Peer-to-peer payments,TOTAL,5718936,19473276901.331963
2022,1,Recharge & bill payments,TOTAL,3271665,1429960686.7669475
2022,1,Financial Services,TOTAL,19314,24442138.15399971
2022,1,Others,TOTAL,47319,31862035.713640407
2022,2,Merchant payments,TOTAL,10591420,7697399368.089639
2022,2,Peer-to-peer payments,TOTAL,7109948,24407668318.014194
2022,2,Recharge & bill payments,TOTAL,3520538,1553155243.3951051
2022,2,Financial Services,TOTAL,16901,20627276.079190243
2022,2,Others,TOTAL,52564,30257752.66416522
2022,3,Merchant payments,TOTAL,12686960,8511266152.669347
2022,3,Peer-to-peer payments,TOTAL,8330778,27039659316.468132
2022,3,Recharge & bill payments,TOTAL,4083168,1780405740.3941154
2022,3,Financial Services,TOTAL,21293,22686931.870640453
2022,3,Others,TOTAL,42669,26764547.138168834
2022,4,Merchant payments,TOTAL,15297492,10280295883.656351
2022,4,Peer-to-peer payments,TOTAL,9284824,29629346091.977356
2022,4,Recharge & bill payments,TOTAL,3907023,1810538524.3215194
2022,4,Financial Services,TOTAL,24342,31775337.436365627
2022,4,Others,TOTAL,41455,27387394.982090995
2023,1,Merchant payments,TOTAL,14694013,9023136407.0
2023,1,Peer-to-peer payments,TOTAL,8637695,26709451358.0
2023,1,Recharge & bill payments,TOTAL,3901516,1950250571.0
2023,1,Financial Services,TOTAL,25722,30757925.0
2023,1,Others,TOTAL,42780,27351473.0
2023,2,Merchant payments,TOTAL,19954117,11643011071.0
2023,2,Peer-to-peer payments,TOTAL,10781507,33008088763.0
2023,2,Recharge & bill payments,TOTAL,4247339,2159052653.0
2023,2,Financial Services,TOTAL,27709,34689932.0
2023,2,Others,TOTAL,50923,30221299.0
2023,3,Merchant payments,TOTAL,19233611,10559011464.0
2023,3,Peer-to-peer payments,TOTAL,9983786,29239694406.0
2023,3,Recharge & bill payments,TOTAL,4046932,1991652882.0
2023,3,Financial Services,TOTAL,27958,41972330.0
2023,3,Others,TOTAL,44767,22240555.0
2023,4,Merchant payments,TOTAL,23387107,12903037462.0
2023,4,Peer-to-peer payments,TOTAL,11365164,33158062287.0
2023,4,Recharge & bill payments,TOTAL,3816711,2143949720.0
2023,4,Financial Services,TOTAL,33097,51956047.0
2023,4,Others,TOTAL,49760,23241048.0
2024,1,Merchant payments,TOTAL,23888813,12955779718.0
2024,1,Peer-to-peer payments,TOTAL,11704961,32645830060.0
2024,1,Recharge & bill payments,TOTAL,3859407,2212162426.0
2024,1,Financial Services,TOTAL,30691,48981227.0
2024,1,Others,TOTAL,36689,21477908.0
2024,2,Merchant payments,TOTAL,33432764,17005142646.0
2024,2,Peer-to-peer payments,TOTAL,14843874,40268257987.0
2024,2,Recharge & bill payments,TOTAL,4230908,2481006839.0
2024,2,Financial Services,TOTAL,36023,61908319.0
2024,2,Others,TOTAL,40232,33424911.0
2024,3,Merchant payments,TOTAL,31048392,15876449590.0
2024,3,Peer-to-peer payments,TOTAL,14484420,38181559423.0
2024,3,Recharge & bill payments,TOTAL,4131536,2449198130.0
2024,3,Financial Services,TOTAL,44777,72816126.0
2024,3,Others,TOTAL,28424,35918329.0
2024,4,Merchant payments,TOTAL,34093853,18651098385.0
2024,4,Peer-to-peer payments,TOTAL,15691651,42533547817.0
2024,4,Recharge & bill payments,TOTAL,3857052,2426494040.0
2024,4,Financial Services,TOTAL,129364,92305168.0
2024,4,Others,TOTAL,26478,33550824.0
2018,1,Recharge & bill payments,TOTAL,457813,78812610.35129012
2018,1,Peer-to-peer payments,TOTAL,353621,861670157.9310012
2018,1,Financial Services,TOTAL,65683,10269382.6199755
2018,1,Merchant payments,TOTAL,28696,30967525.638810236
2018,1,Others,TOTAL,35755,23651562.715049967
2018,2,Recharge & bill payments,TOTAL,794502,166762242.91718757
2018,2,Peer-to-peer payments,TOTAL,771844,2372961687.5536175
2018,2,Financial Services,TOTAL,112422,15636116.81386063
2018,2,Merchant payments,TOTAL,79248,64454257.5252622
2018,2,Others,TOTAL,38310,31391931.692946266
2018,3,Peer-to-peer payments,TOTAL,1260453,3616022745.5645847
2018,3,Recharge & bill payments,TOTAL,822143,203079955.34644008
2018,3,Merchant payments,TOTAL,140076,82826475.18797052
2018,3,Financial Services,TOTAL,44464,6397888.3546260595
2018,3,Others,TOTAL,36825,26373935.004048545
2018,4,Peer-to-peer payments,TOTAL,1265457,5151829745.262983
2018,4,Recharge & bill payments,TOTAL,970724,254473764.00233167
2018,4,Merchant payments,TOTAL,402303,215771001.5429565
2018,4,Financial Services,TOTAL,33775,6072177.152358056
2018,4,Others,TOTAL,49051,36573577.73688933
2019,1,Peer-to-peer payments,TOTAL,1913720,5414709531.836735
2019,1,Recharge & bill payments,TOTAL,1131953,302663112.8884805
2019,1,Merchant payments,TOTAL,452379,199219534.93760535
2019,1,Financial Services,TOTAL,43247,4593545.201922052
2019,1,Others,TOTAL,43688,30649751.65627311
2019,2,Peer-to-peer payments,TOTAL,1180781,5666318253.462076
2019,2,Recharge & bill payments,TOTAL,706569,215937468.94414753
2019,2,Merchant payments,TOTAL,353678,188931529.4882364
2019,2,Financial Services,TOTAL,22663,2652961.353697454
2019,2,Others,TOTAL,32664,26301988.31534837
2019,3,Peer-to-peer payments,TOTAL,618694,3499425217.9582095
2019,3,Recharge & bill payments,TOTAL,318061,111964437.03321175
2019,3,Merchant payments,TOTAL,165115,120736230.08884756
2019,3,Financial Services,TOTAL,2895,658515.8825482852
2019,3,Others,TOTAL,11761,11446090.81965122
2019,4,Peer-to-peer payments,TOTAL,310620,1799955855.9714913
2019,4,Merchant payments,TOTAL,91303,77859073.82317376
